,City,Province,City_ID,Population 2021,Land Area (sqKM),Median_Income($),Unemployment_rate(%),Vehicles_sold_since_2017,Number_of_stations
11201,Roxton Pond,Quebec,2021A00052447047,4224.0,97.64,40800.0,7.2,0.0,1.0
11216,Dorval,Quebec,2021A00052466087,19302.0,20.91,40800.0,7.2,0.0,9.0
11225,Kirkland,Quebec,2021A00052466102,19413.0,9.65,40800.0,7.2,0.0,7.0
11235,Oka,Quebec,2021A00052472032,3968.0,56.99,40800.0,7.2,0.0,2.0
11237,Côte-Saint-Luc,Quebec,2021A00052466058,34504.0,7.04,40800.0,7.2,0.0,1.0
11238,Rigaud,Quebec,2021A00052471133,7854.0,99.2,40800.0,7.2,0.0,2.0
11240,Westmount,Quebec,2021A00052466032,19658.0,4.04,40800.0,7.2,0.0,6.0
11246,Piopolis,Quebec,2021A00052430020,398.0,103.38,40800.0,7.2,0.0,1.0
11258,Valcourt,Quebec,2021A00052442055,2139.0,5.41,40800.0,7.2,0.0,6.0
11259,Valcourt,Quebec,2021A00052442060,1029.0,80.39,40800.0,7.2,0.0,6.0
11270,Ville-Marie,Quebec,2021A00052485025,2464.0,5.83,40800.0,7.2,0.0,8.0
11279,Saint-Lambert,Quebec,2021A00052487120,191.0,99.81,40800.0,7.2,0.0,6.0
11280,Saint-Lambert,Quebec,2021A00052458012,22761.0,7.56,40800.0,7.2,0.0,6.0
11291,Saint-Bruno,Quebec,2021A00052493030,2902.0,77.86,40800.0,7.2,0.0,3.0
11294,Racine,Quebec,2021A00052442032,1340.0,105.63,40800.0,7.2,0.0,1.0
11298,Saint-Pie,Quebec,2021A00052454008,5847.0,107.42,40800.0,7.2,0.0,3.0
11302,Saint-Joseph-du-Lac,Quebec,2021A00052472025,7031.0,41.22,40800.0,7.2,0.0,1.0
11304,Cantley,Quebec,2021A00052482020,11449.0,126.12,40800.0,7.2,0.0,1.0
11305,Otterburn Park,Quebec,2021A00052457030,8479.0,5.37,40800.0,7.2,0.0,1.0
11307,Saint-André-d'Argenteuil,Quebec,2021A00052476008,3053.0,97.69,40800.0,7.2,0.0,1.0
11308,Windsor,Quebec,2021A00052442088,5294.0,14.53,40800.0,7.2,0.0,33.0
11316,Sainte-Julie,Quebec,2021A00052459010,30045.0,48.49,40800.0,7.2,0.0,7.0
11323,Lac-Mégantic,Quebec,2021A00052430030,5747.0,21.98,40800.0,7.2,0.0,5.0
11336,Milan,Quebec,2021A00052430040,318.0,129.44,40800.0,7.2,0.0,1.0
11337,Thurso,Quebec,2021A00052480050,3084.0,6.65,40800.0,7.2,0.0,3.0
11340,Boisbriand,Quebec,2021A00052473005,28308.0,27.67,40800.0,7.2,0.0,13.0
11353,Melbourne,Quebec,2021A00052442075,1096.0,173.93,40800.0,7.2,0.0,1.0
11361,Sainte-Thérèse,Quebec,2021A00052473010,26533.0,9.48,40800.0,7.2,0.0,2.0
11363,Acton Vale,Quebec,2021A00052448028,7605.0,91.01,40800.0,7.2,0.0,3.0
11366,Blainville,Quebec,2021A00052473015,59819.0,54.97,40800.0,7.2,0.0,10.0
11376,Lorraine,Quebec,2021A00052473025,9502.0,5.9,40800.0,7.2,0.0,2.0
11378,Richmond,Quebec,2021A00052442098,3259.0,6.98,40800.0,7.2,0.0,114.0
11383,La Présentation,Quebec,2021A00052454035,2638.0,94.39,40800.0,7.2,0.0,1.0
11384,Bois-des-Filion,Quebec,2021A00052473030,10159.0,4.36,40800.0,7.2,0.0,3.0
11387,Saint-Camille,Quebec,2021A00052440025,551.0,83.1,40800.0,7.2,0.0,1.0
11390,Saint-Georges-de-Windsor,Quebec,2021A00052440032,958.0,127.46,40800.0,7.2,0.0,1.0
11391,Weedon,Quebec,2021A00052441098,2667.0,215.95,40800.0,7.2,0.0,3.0
11394,Stornoway,Quebec,2021A00052430105,535.0,180.15,40800.0,7.2,0.0,1.0
11395,Lac-Drolet,Quebec,2021A00052430080,1067.0,124.3,40800.0,7.2,0.0,1.0
11396,Charlemagne,Quebec,2021A00052460005,6302.0,2.17,40800.0,7.2,0.0,7.0
11403,Wotton,Quebec,2021A00052440017,1402.0,143.15,40800.0,7.2,0.0,1.0
11404,Saint-Colomban,Quebec,2021A00052475005,17740.0,92.71,40800.0,7.2,0.0,1.0
11406,Ham-Sud,Quebec,2021A00052440005,214.0,151.21,40800.0,7.2,0.0,2.0
11409,Saint-Antoine-sur-Richelieu,Quebec,2021A00052457075,1738.0,65.67,40800.0,7.2,0.0,1.0
11412,Saint-Adrien,Quebec,2021A00052440010,522.0,98.52,40800.0,7.2,0.0,1.0
11413,Saint-Sulpice,Quebec,2021A00052460020,3360.0,36.17,40800.0,7.2,0.0,1.0
11414,L'Épiphanie,Quebec,2021A00052460037,8883.0,56.57,40800.0,7.2,0.0,3.0
11417,Contrecoeur,Quebec,2021A00052459035,9480.0,62.2,40800.0,7.2,0.0,3.0
11423,Sainte-Anne-des-Lacs,Quebec,2021A00052477035,3862.0,24.65,40800.0,7.2,0.0,3.0
11426,Chénéville,Quebec,2021A00052480103,848.0,65.83,40800.0,7.2,0.0,1.0
11427,Lavaltrie,Quebec,2021A00052452007,14425.0,68.22,40800.0,7.2,0.0,4.0
11431,Saint-Ours,Quebec,2021A00052453032,1723.0,59.23,40800.0,7.2,0.0,2.0
11436,Namur,Quebec,2021A00052480110,633.0,56.17,40800.0,7.2,0.0,1.0
11437,Disraeli,Quebec,2021A00052431015,2360.0,6.8,40800.0,7.2,0.0,1.0
11438,Disraeli,Quebec,2021A00052431020,1163.0,92.53,40800.0,7.2,0.0,1.0
11439,Lac Simon,Quebec,2021A00052489804,1285.0,3.14,40800.0,7.2,0.0,1.0
11440,Warwick,Quebec,2021A00052439077,4729.0,109.6,40800.0,7.2,0.0,3.0
11444,Val-Morin,Quebec,2021A00052478005,3123.0,39.2,40800.0,7.2,0.0,1.0
11445,Amherst,Quebec,2021A00052478070,1728.0,227.86,40800.0,7.2,0.0,3.0
11447,Saint-Liguori,Quebec,2021A00052463065,2066.0,50.88,40800.0,7.2,0.0,1.0
11448,Saint-Charles-Borromée,Quebec,2021A00052461035,15285.0,18.48,40800.0,7.2,0.0,4.0
11452,Saint-Joseph-de-Sorel,Quebec,2021A00052453050,1581.0,1.36,40800.0,7.2,0.0,4.0
11457,Saint-Ferdinand,Quebec,2021A00052432013,2007.0,137.16,40800.0,7.2,0.0,1.0
11458,Sainte-Marcelline-de-Kildare,Quebec,2021A00052462030,1795.0,34.52,40800.0,7.2,0.0,1.0
11459,Saint-Félix-de-Valois,Quebec,2021A00052462007,6975.0,88.4,40800.0,7.2,0.0,3.0
11462,Daveluyville,Quebec,2021A00052439152,2360.0,61.71,40800.0,7.2,0.0,1.0
11463,Princeville,Quebec,2021A00052432033,6218.0,195.01,40800.0,7.2,0.0,1.0
11464,Notre-Dame-des-Pins,Quebec,2021A00052429120,1812.0,24.09,40800.0,7.2,0.0,1.0
11465,Maskinongé,Quebec,2021A00032451,37292.0,2367.08,40800.0,7.2,0.0,2.0
11466,Maskinongé,Quebec,2021A00052451008,2323.0,73.31,40800.0,7.2,0.0,2.0
11469,Beauceville,Quebec,2021A00052427028,6185.0,164.59,40800.0,7.2,0.0,2.0
11471,Saint-Prosper,Quebec,2021A00052428020,3596.0,133.74,40800.0,7.2,0.0,2.0
11474,Notre-Dame-de-la-Merci,Quebec,2021A00052462055,1097.0,248.58,40800.0,7.2,0.0,1.0
11476,Saint-Côme,Quebec,2021A00052462065,2583.0,164.89,40800.0,7.2,0.0,1.0
11477,Labelle,Quebec,2021A00052478120,2765.0,196.69,40800.0,7.2,0.0,3.0
11481,Saint-Frédéric,Quebec,2021A00052427065,1065.0,72.35,40800.0,7.2,0.0,1.0
11482,Lac-du-Cerf,Quebec,2021A00052479015,445.0,71.73,40800.0,7.2,0.0,1.0
11483,Saint-Donat,Quebec,2021A00052409030,835.0,95.8,40800.0,7.2,0.0,1.0
11484,Saint-Donat,Quebec,2021A00052462060,4561.0,350.17,40800.0,7.2,0.0,1.0
11487,Sainte-Émélie-de-l'Énergie,Quebec,2021A00052462070,1741.0,150.08,40800.0,7.2,0.0,1.0
11488,Lyster,Quebec,2021A00052432065,1587.0,167.55,40800.0,7.2,0.0,1.0
11489,Vallée-Jonction,Quebec,2021A00052426015,1864.0,25.45,40800.0,7.2,0.0,1.0
11490,Villeroy,Quebec,2021A00052432085,488.0,101.9,40800.0,7.2,0.0,2.0
11492,Rivière-Rouge,Quebec,2021A00052479037,4631.0,451.43,40800.0,7.2,0.0,2.0
11494,Saint-Étienne-des-Grès,Quebec,2021A00052451090,4539.0,104.54,40800.0,7.2,0.0,2.0
11497,Notre-Dame-du-Mont-Carmel,Quebec,2021A00052437235,6121.0,128.29,40800.0,7.2,0.0,3.0
11500,Laurier-Station,Quebec,2021A00052433060,2570.0,12.16,40800.0,7.2,0.0,2.0
11502,Deschaillons-sur-Saint-Laurent,Quebec,2021A00052438070,906.0,36.51,40800.0,7.2,0.0,2.0
11504,Sainte-Anne-de-la-Pérade,Quebec,2021A00052437205,2031.0,109.28,40800.0,7.2,0.0,3.0
11512,Deschambault-Grondines,Quebec,2021A00052434058,2235.0,124.02,40800.0,7.2,0.0,3.0
11515,Saint-Fabien-de-Panet,Quebec,2021A00052418015,945.0,187.01,40800.0,7.2,0.0,1.0
11516,Saint-Michel-des-Saints,Quebec,2021A00052462085,2496.0,493.92,40800.0,7.2,0.0,4.0
11521,Ferme-Neuve,Quebec,2021A00052479097,2716.0,786.19,40800.0,7.2,0.0,1.0
11523,Saint-Gervais,Quebec,2021A00052419075,2138.0,89.33,40800.0,7.2,0.0,1.0
11527,Pont-Rouge,Quebec,2021A00052434017,10121.0,121.12,40800.0,7.2,0.0,1.0
11528,Saint-Augustin-de-Desmaures,Quebec,2021A00052423072,19907.0,85.8,40800.0,7.2,0.0,2.0
11534,L'Ancienne-Lorette,Quebec,2021A00052423057,16970.0,7.72,40800.0,7.2,0.0,2.0
11536,Beaumont,Quebec,2021A00052419105,2968.0,44.57,40800.0,7.2,0.0,1.0
11538,Sainte-Catherine-de-la-Jacques-Cartier,Quebec,2021A00052422005,8442.0,120.7,40800.0,7.2,0.0,2.0
11540,Saint-Michel-de-Bellechasse,Quebec,2021A00052419110,1871.0,43.08,40800.0,7.2,0.0,1.0
11541,Fossambault-sur-le-Lac,Quebec,2021A00052422010,2327.0,11.49,40800.0,7.2,0.0,1.0
11547,Saint-Raymond,Quebec,2021A00052434128,11108.0,666.2,40800.0,7.2,0.0,2.0
11549,Boischatel,Quebec,2021A00052421045,8231.0,20.36,40800.0,7.2,0.0,1.0
11550,Stoneham-et-Tewkesbury,Quebec,2021A00052422035,9682.0,670.03,40800.0,7.2,0.0,2.0
11552,Château-Richer,Quebec,2021A00052421035,4425.0,228.84,40800.0,7.2,0.0,1.0
11554,Sainte-Anne-de-Beaupré,Quebec,2021A00052421030,2888.0,62.38,40800.0,7.2,0.0,2.0
11556,Beaupré,Quebec,2021A00052421025,4117.0,22.97,40800.0,7.2,0.0,2.0
11558,Saint-Antoine-de-l'Isle-aux-Grues,Quebec,2021A00052418070,122.0,23.97,40800.0,7.2,0.0,1.0
11561,La Pocatière,Quebec,2021A00052414085,4078.0,21.18,40800.0,7.2,0.0,2.0
11566,L'Isle-aux-Coudres,Quebec,2021A00052416023,1116.0,29.46,40800.0,7.2,0.0,1.0
11568,Rivière-Bleue,Quebec,2021A00052413025,1261.0,173.42,40800.0,7.2,0.0,1.0
11569,Charlevoix,Quebec,2021A00032416,13371.0,3736.8,40800.0,7.2,0.0,1.0
11570,Pohénégamook,Quebec,2021A00052413095,2481.0,339.99,40800.0,7.2,0.0,3.0
11573,Les Éboulements,Quebec,2021A00052416048,1465.0,156.19,40800.0,7.2,0.0,2.0
11575,Dégelis,Quebec,2021A00052413005,2884.0,556.78,40800.0,7.2,0.0,1.0
11576,Saint-Urbain,Quebec,2021A00052416055,1320.0,330.57,40800.0,7.2,0.0,1.0
11579,Notre-Dame-du-Nord,Quebec,2021A00052485090,1090.0,74.34,40800.0,7.2,0.0,2.0
11583,Saint-Siméon,Quebec,2021A00052405055,1207.0,56.71,40800.0,7.2,0.0,1.0
11584,Saint-Siméon,Quebec,2021A00052415058,1139.0,281.14,40800.0,7.2,0.0,1.0
11586,Lac-des-Aigles,Quebec,2021A00052413060,495.0,86.63,40800.0,7.2,0.0,1.0
11588,Pointe-à-la-Croix,Quebec,2021A00052406030,1344.0,390.73,40800.0,7.2,0.0,1.0
11590,Carleton-sur-Mer,Quebec,2021A00052406013,4081.0,221.48,40800.0,7.2,0.0,6.0
11596,Tadoussac,Quebec,2021A00052495005,814.0,52.73,40800.0,7.2,0.0,3.0
11599,New Richmond,Quebec,2021A00052405070,3683.0,172.5,40800.0,7.2,0.0,8.0
11607,L'Anse-Saint-Jean,Quebec,2021A00052494210,1301.0,501.79,40800.0,7.2,0.0,1.0
11610,Lac-Bouchette,Quebec,2021A00052491005,1183.0,904.26,40800.0,7.2,0.0,1.0
11613,Essipit,Quebec,2021A00052495802,310.0,1.13,40800.0,7.2,0.0,1.0
11614,Les Escoumins,Quebec,2021A00052495025,1794.0,265.89,40800.0,7.2,0.0,2.0
11616,Senneterre,Quebec,2021A00052489040,2782.0,14718.51,40800.0,7.2,0.0,3.0
11617,Senneterre,Quebec,2021A00052489045,1202.0,567.05,40800.0,7.2,0.0,3.0
11635,Métabetchouan--Lac-à-la-Croix,Quebec,2021A00052493012,4121.0,187.49,40800.0,7.2,0.0,1.0
11638,Amqui,Quebec,2021A00052407047,5999.0,121.02,40800.0,7.2,0.0,2.0
11641,Longue-Rive,Quebec,2021A00052495032,918.0,308.06,40800.0,7.2,0.0,1.0
11642,Mont-Joli,Quebec,2021A00052409077,6384.0,24.24,40800.0,7.2,0.0,5.0
11648,Portneuf-sur-Mer,Quebec,2021A00052495040,612.0,181.9,40800.0,7.2,0.0,1.0
11649,Saint-Félicien,Quebec,2021A00052491042,10089.0,361.27,40800.0,7.2,0.0,4.0
11653,Forestville,Quebec,2021A00052495045,2892.0,192.61,40800.0,7.2,0.0,2.0
11655,Sainte-Jeanne-d'Arc,Quebec,2021A00052409020,217.0,110.34,40800.0,7.2,0.0,1.0
11656,Sainte-Jeanne-d'Arc,Quebec,2021A00052492015,1101.0,267.28,40800.0,7.2,0.0,1.0
11659,Ragueneau,Quebec,2021A00052496040,1314.0,179.83,40800.0,7.2,0.0,1.0
11662,Sainte-Anne-des-Monts,Quebec,2021A00052404037,6121.0,263.51,40800.0,7.2,0.0,3.0
11665,Grande-Vallée,Quebec,2021A00052403020,1077.0,144.16,40800.0,7.2,0.0,2.0
11668,Godbout,Quebec,2021A00052496010,272.0,159.18,40800.0,7.2,0.0,1.0
11669,Natashquan,Quebec,2021A00052498025,262.0,667.91,40800.0,7.2,0.0,1.0
11671,Aguanish,Quebec,2021A00052498030,224.0,532.04,40800.0,7.2,0.0,1.0
11672,Longue-Pointe-de-Mingan,Quebec,2021A00052498045,408.0,370.03,40800.0,7.2,0.0,3.0
11675,Rivière-Saint-Jean,Quebec,2021A00052403902,0.0,1748.14,40800.0,7.2,0.0,1.0
11676,Rivière-Saint-Jean,Quebec,2021A00052498050,227.0,513.36,40800.0,7.2,0.0,1.0
11677,Fermont,Quebec,2021A00052497035,2256.0,451.12,40800.0,7.2,0.0,1.0
11679,Sainte-Anne-de-Sorel,Quebec,2021A00052453065,2731.0,36.41,40800.0,7.2,0.0,3.0
11682,Saint-Gédéon-de-Beauce,Quebec,2021A00052429013,2093.0,197.37,40800.0,7.2,0.0,1.0
11683,La Guadeloupe,Quebec,2021A00052429030,1805.0,32.84,40800.0,7.2,0.0,2.0
11689,Grand-Métis,Quebec,2021A00052409060,218.0,25.12,40800.0,7.2,0.0,1.0
11690,Shefford,Quebec,2021A00052447035,7253.0,117.99,40800.0,7.2,0.0,1.0
11693,Saint-Jean-Port-Joli,Quebec,2021A00052417070,3329.0,69.31,40800.0,7.2,0.0,2.0
11695,Petit-Saguenay,Quebec,2021A00052494205,600.0,329.63,40800.0,7.2,0.0,1.0
11696,Havre-Saint-Pierre,Quebec,2021A00052498040,3337.0,2570.09,40800.0,7.2,0.0,2.0
11700,La Conception,Quebec,2021A00052478115,1527.0,127.37,40800.0,7.2,0.0,1.0
11701,Vaudreuil-Soulanges,Quebec,2021A00032471,162600.0,854.19,40800.0,7.2,0.0,1.0
11703,Témiscouata-sur-le-Lac,Quebec,2021A00052413073,5054.0,218.81,40800.0,7.2,0.0,2.0
11706,Saint-Germain-de-Grantham,Quebec,2021A00052449048,4922.0,87.47,40800.0,7.2,0.0,2.0
11708,Gracefield,Quebec,2021A00052483032,2376.0,380.94,40800.0,7.2,0.0,1.0
11709,La Pêche,Quebec,2021A00052482035,8636.0,577.18,40800.0,7.2,0.0,1.0
11710,Saint-François-du-Lac,Quebec,2021A00052450128,1898.0,63.8,40800.0,7.2,0.0,1.0
11711,Sainte-Ursule,Quebec,2021A00052451040,1355.0,67.83,40800.0,7.2,0.0,1.0
11712,Saint-Narcisse,Quebec,2021A00052437240,1801.0,106.74,40800.0,7.2,0.0,1.0
11713,La Doré,Quebec,2021A00052491050,1359.0,288.55,40800.0,7.2,0.0,3.0
11716,Saint-André-Avellin,Quebec,2021A00052480027,3562.0,137.34,40800.0,7.2,0.0,1.0
11717,Charette,Quebec,2021A00052451080,1034.0,41.9,40800.0,7.2,0.0,2.0
11720,Papineauville,Quebec,2021A00052480037,2153.0,61.13,40800.0,7.2,0.0,2.0
11722,Trois-Rives,Quebec,2021A00052435055,512.0,597.76,40800.0,7.2,0.0,1.0
11726,Saint-Calixte,Quebec,2021A00052463055,6792.0,142.63,40800.0,7.2,0.0,1.0
11727,Saint-Maurice,Quebec,2021A00052437230,3432.0,91.36,40800.0,7.2,0.0,1.0
11728,Sainte-Rose-du-Nord,Quebec,2021A00052494230,434.0,116.61,40800.0,7.2,0.0,1.0
11729,Cardston,Alberta,2021A00054803004,3724.0,8.58,44800.0,10.9,0.0,1.0
11730,Bertrand,New Brunswick,2021A00051315036,1153.0,57.01,37600.0,9.6,0.0,1.0
11735,Belledune,New Brunswick,2021A00051314025,1325.0,189.18,37600.0,9.6,0.0,2.0
11737,Richibucto,New Brunswick,2021A00051308016,2085.0,249.21,37600.0,9.6,0.0,1.0
11738,Richibucto,New Brunswick,2021A00051308018,1411.0,11.9,37600.0,9.6,0.0,1.0
11739,Salisbury,New Brunswick,2021A00051307024,3377.0,874.0,37600.0,9.6,0.0,2.0
11740,Salisbury,New Brunswick,2021A00051307028,2387.0,13.56,37600.0,9.6,0.0,2.0
11743,Doaktown,New Brunswick,2021A00051309022,808.0,29.09,37600.0,9.6,0.0,1.0
11748,Oromocto,New Brunswick,2021A00051303012,9045.0,22.36,37600.0,9.6,0.0,2.0
11751,Lepreau,New Brunswick,2021A00051302008,803.0,209.52,37600.0,9.6,0.0,1.0
11755,Saint-Boniface,Quebec,2021A00052451085,5156.0,107.42,40800.0,7.2,0.0,2.0
11757,Larouche,Quebec,2021A00052494265,1601.0,84.71,40800.0,7.2,0.0,2.0
11759,Saint-Damase,Quebec,2021A00052407105,382.0,116.42,40800.0,7.2,0.0,1.0
11760,Saint-Damase,Quebec,2021A00052454017,2447.0,79.65,40800.0,7.2,0.0,1.0
11761,Les Cèdres,Quebec,2021A00052471050,7184.0,77.63,40800.0,7.2,0.0,1.0
11762,Pincher Creek,Alberta,2021A00054803014,3622.0,9.87,44800.0,10.9,0.0,1.0
11763,Lac-Supérieur,Quebec,2021A00052478095,1972.0,365.98,40800.0,7.2,0.0,1.0
11764,Causapscal,Quebec,2021A00052407018,2147.0,161.61,40800.0,7.2,0.0,3.0
11767,Sainte-Geneviève-de-Batiscan,Quebec,2021A00052437215,1028.0,97.65,40800.0,7.2,0.0,1.0
11768,Matapédia,Quebec,2021A00052406045,566.0,71.59,40800.0,7.2,0.0,1.0
11771,Sayabec,Quebec,2021A00052407085,1706.0,130.31,40800.0,7.2,0.0,1.0
11772,Saint-Joachim-de-Shefford,Quebec,2021A00052447040,1476.0,126.91,40800.0,7.2,0.0,1.0
11773,Sainte-Hélène-de-Bagot,Quebec,2021A00052454095,1696.0,72.41,40800.0,7.2,0.0,1.0
11774,Saint-Tite,Quebec,2021A00052435027,3672.0,91.1,40800.0,7.2,0.0,4.0
11782,Saint-Séverin,Quebec,2021A00052435020,812.0,61.65,40800.0,7.2,0.0,1.0
11783,Saint-Séverin,Quebec,2021A00052427070,300.0,58.92,40800.0,7.2,0.0,1.0
11784,Lac-aux-Sables,Quebec,2021A00052435010,1380.0,269.7,40800.0,7.2,0.0,3.0
11787,Nanton,Alberta,2021A00054803026,2167.0,5.11,44800.0,10.9,0.0,1.0
11788,Montcerf-Lytton,Quebec,2021A00052483088,653.0,354.64,40800.0,7.2,0.0,2.0
11790,Bégin,Quebec,2021A00052494250,851.0,189.67,40800.0,7.2,0.0,2.0
11793,Saint-Roch-de-Mékinac,Quebec,2021A00052435045,304.0,144.52,40800.0,7.2,0.0,2.0
11795,Hérouxville,Quebec,2021A00052435035,1367.0,54.72,40800.0,7.2,0.0,2.0
11797,Longview,Alberta,2021A00054806008,297.0,1.1,44800.0,10.9,0.0,1.0
11800,Montréal-Est,Quebec,2021A00052466007,4394.0,12.15,40800.0,7.2,0.0,2.0
11802,Claresholm,Alberta,2021A00054803022,3804.0,10.51,44800.0,10.9,0.0,2.0
11804,Marieville,Quebec,2021A00052455048,11332.0,63.23,40800.0,7.2,0.0,1.0
11805,Cookshire-Eaton,Quebec,2021A00052441038,5344.0,296.25,40800.0,7.2,0.0,1.0
11806,Sainte-Cécile-de-Milton,Quebec,2021A00052447055,2195.0,72.96,40800.0,7.2,0.0,1.0
11808,Sainte-Anne-des-Plaines,Quebec,2021A00052473035,15221.0,93.44,40800.0,7.2,0.0,3.0
11811,Saint-Charles-de-Bourget,Quebec,2021A00052494260,784.0,62.13,40800.0,7.2,0.0,1.0
11813,Sainte-Martine,Quebec,2021A00052470012,5664.0,63.06,40800.0,7.2,0.0,1.0
11814,Saint-Honoré,Quebec,2021A00052494240,6376.0,189.38,40800.0,7.2,0.0,1.0
11815,Tingwick,Quebec,2021A00052439025,1484.0,169.48,40800.0,7.2,0.0,1.0
11816,Massueville,Quebec,2021A00052453010,547.0,1.55,40800.0,7.2,0.0,2.0
11818,Kazabazua,Quebec,2021A00052483015,1037.0,172.91,40800.0,7.2,0.0,1.0
11819,Saint-Roch-des-Aulnaies,Quebec,2021A00052417065,955.0,49.14,40800.0,7.2,0.0,1.0
11824,Grenville,Quebec,2021A00052476055,1816.0,2.82,40800.0,7.2,0.0,1.0
11825,Sainte-Germaine-Boulé,Quebec,2021A00052487030,941.0,110.04,40800.0,7.2,0.0,1.0
11827,Chibougamau,Quebec,2021A00052499025,7233.0,694.87,40800.0,7.2,0.0,4.0
11831,Sainte-Élisabeth,Quebec,2021A00052452030,1390.0,83.0,40800.0,7.2,0.0,1.0
11833,Saint-Félix-d'Otis,Quebec,2021A00052494225,1109.0,233.16,40800.0,7.2,0.0,2.0
11835,La Corne,Quebec,2021A00052488030,778.0,308.13,40800.0,7.2,0.0,1.0
11836,Saint-Clet,Quebec,2021A00052471045,1700.0,39.32,40800.0,7.2,0.0,1.0
11837,Lac-Édouard,Quebec,2021A00052490027,220.0,898.32,40800.0,7.2,0.0,1.0
11842,Sainte-Angèle-de-Prémont,Quebec,2021A00052451055,631.0,37.73,40800.0,7.2,0.0,1.0
11843,Notre-Dame-de-Montauban,Quebec,2021A00052435005,815.0,162.4,40800.0,7.2,0.0,1.0
11844,Saint-Roch-de-Richelieu,Quebec,2021A00052453040,2573.0,34.44,40800.0,7.2,0.0,1.0
11845,Champlain,Quebec,2021A00052437220,1807.0,58.17,40800.0,7.2,0.0,1.0
11848,Témiscaming,Quebec,2021A00052485005,2368.0,710.84,40800.0,7.2,0.0,2.0
11850,Morin-Heights,Quebec,2021A00052477050,4678.0,55.96,40800.0,7.2,0.0,3.0
11866,Sainte-Victoire-de-Sorel,Quebec,2021A00052453025,2457.0,75.26,40800.0,7.2,0.0,2.0
11868,Saint-Mathieu-du-Parc,Quebec,2021A00052451070,1482.0,218.85,40800.0,7.2,0.0,1.0
11871,Yamaska,Quebec,2021A00052453072,1736.0,72.82,40800.0,7.2,0.0,2.0
11873,Saint-Luc-de-Vincennes,Quebec,2021A00052437225,519.0,53.78,40800.0,7.2,0.0,1.0
11874,Milk River,Alberta,2021A00054802004,824.0,2.42,44800.0,10.9,0.0,1.0
11876,Taber,Alberta,2021A00054802021,7447.0,4160.47,44800.0,10.9,0.0,1.0
11877,Taber,Alberta,2021A00054802022,8862.0,19.32,44800.0,10.9,0.0,1.0
11879,Souris,Prince Edward Island,2021A00051101035,1766.0,272.55,38800.0,10.1,0.0,2.0
11880,Souris,Prince Edward Island,2021A00051101036,1079.0,3.61,38800.0,10.1,0.0,2.0
11883,O'Leary,Prince Edward Island,2021A00051103042,876.0,1.83,38800.0,10.1,0.0,2.0
11884,O'Leary,Prince Edward Island,2021A00051103065,2566.0,375.5,38800.0,10.1,0.0,2.0
11889,Egan-Sud,Quebec,2021A00052483075,508.0,49.82,40800.0,7.2,0.0,1.0
11891,Crowsnest Pass,Alberta,2021A00054815007,5695.0,370.15,44800.0,10.9,0.0,1.0
11893,Red Deer County,Alberta,2021A00054808001,19933.0,3919.25,44800.0,10.9,0.0,2.0
11895,Portage la Prairie,Manitoba,2021A00054609024,6888.0,1973.45,39200.0,7.6,0.0,3.0
11896,Portage la Prairie,Manitoba,2021A00054609029,13270.0,24.72,39200.0,7.6,0.0,3.0
11904,Bassano,Alberta,2021A00054802039,1216.0,5.23,44800.0,10.9,0.0,1.0
11906,Danville,Quebec,2021A00052440047,3888.0,151.73,40800.0,7.2,0.0,3.0
11912,Chambord,Quebec,2021A00052491020,1748.0,120.85,40800.0,7.2,0.0,1.0
11916,Baie-Trinité,Quebec,2021A00052496005,438.0,417.48,40800.0,7.2,0.0,1.0
11918,Macamic,Quebec,2021A00052487058,2744.0,202.05,40800.0,7.2,0.0,2.0
11920,Franquelin,Quebec,2021A00052496015,285.0,436.55,40800.0,7.2,0.0,1.0
11924,Campbellton,New Brunswick,2021A00051314014,7047.0,18.57,37600.0,9.6,0.0,1.0
11926,Shippagan,New Brunswick,2021A00051315029,4781.0,204.52,37600.0,9.6,0.0,2.0
11927,Shippagan,New Brunswick,2021A00051315031,2672.0,9.96,37600.0,9.6,0.0,2.0
11933,Lorrainville,Quebec,2021A00052485037,1286.0,87.91,40800.0,7.2,0.0,1.0
11940,Whitbourne,Newfoundland and Labrador,2021A00051001298,955.0,21.51,36800.0,12.5,0.0,2.0
11943,Badger,Newfoundland and Labrador,2021A00051006026,682.0,1.89,36800.0,12.5,0.0,1.0
11944,Stephenville,Newfoundland and Labrador,2021A00051004019,6540.0,35.27,36800.0,12.5,0.0,1.0
11945,Beresford,New Brunswick,2021A00051315012,6226.0,455.61,37600.0,9.6,0.0,1.0
11946,Beresford,New Brunswick,2021A00051315015,4294.0,19.24,37600.0,9.6,0.0,1.0
11955,Carstairs,Alberta,2021A00054806029,4898.0,11.77,44800.0,10.9,0.0,2.0
11957,Olds,Alberta,2021A00054806034,9209.0,14.92,44800.0,10.9,0.0,2.0
11968,Meductic,New Brunswick,2021A00051310013,180.0,6.26,37600.0,9.6,0.0,1.0
11987,Sainte-Claire,Quebec,2021A00052419055,3526.0,88.14,40800.0,7.2,0.0,1.0
11989,Port-Cartier,Quebec,2021A00052497022,6516.0,1092.75,40800.0,7.2,0.0,3.0
11994,Saint Andrews,New Brunswick,2021A00051302024,550.0,24.27,37600.0,9.6,0.0,2.0
11995,Saint Andrews,New Brunswick,2021A00051302026,2048.0,8.35,37600.0,9.6,0.0,2.0
